timestamp,temperature_c,current_ka,power_mw
2026-06-04 13:46:00,1040.1,87.51,29.84
2026-06-04 13:48:00,1072.2,77.59,38.38
2026-06-04 13:50:00,1096.1,66.09,19.0
2026-06-04 13:52:00,1060.9,90.74,33.36
2026-06-04 13:54:00,1028.2,86.84,35.07
2026-06-04 13:56:00,1063.2,83.99,28.68
2026-06-04 13:58:00,1047.0,62.2,28.23
2026-06-04 14:00:00,1007.5,62.25,32.22
2026-06-04 14:02:00,1020.1,89.15,26.68
2026-06-04 14:04:00,1034.7,82.5,35.58
2026-06-04 14:06:00,1027.2,86.06,36.37
2026-06-04 14:08:00,1022.9,75.76,25.25
2026-06-04 14:10:00,1019.3,70.48,20.63
2026-06-04 14:12:00,1029.4,68.65,22.85
2026-06-04 14:14:00,996.8,87.06,25.18
2026-06-04 14:16:00,1047.2,73.98,39.21
2026-06-04 14:18:00,1002.8,71.29,31.82
2026-06-04 14:20:00,1023.5,69.29,33.93
2026-06-04 14:22:00,1020.9,81.53,39.58
2026-06-04 14:24:00,1034.3,71.79,35.15
2026-06-04 14:26:00,1019.4,83.12,30.36
2026-06-04 14:28:00,1039.6,67.74,21.34
2026-06-04 14:30:00,1005.6,75.14,36.56
2026-06-04 14:32:00,1025.8,73.26,34.96
2026-06-04 14:34:00,1036.7,72.3,33.27
2026-06-04 14:36:00,1019.8,85.02,35.26
2026-06-04 14:38:00,1042.1,71.43,34.43
2026-06-04 14:40:00,1006.9,85.19,32.86
2026-06-04 14:42:00,1028.4,83.35,39.01
2026-06-04 14:44:00,1035.2,81.14,29.9
2026-06-04 14:46:00,1014.3,84.81,36.55
2026-06-04 14:48:00,1025.9,72.56,36.69
2026-06-04 14:50:00,1020.9,87.88,23.39
2026-06-04 14:52:00,1043.8,71.63,37.64
2026-06-04 14:54:00,1042.8,71.65,31.57
2026-06-04 14:56:00,1012.0,80.24,38.22
2026-06-04 14:58:00,1024.6,88.17,31.07
2026-06-04 15:00:00,1019.3,61.39,34.71
2026-06-04 15:02:00,1015.6,83.97,31.73
2026-06-04 15:04:00,1018.6,79.6,32.35
2026-06-04 15:06:00,1004.9,65.23,31.95
2026-06-04 15:08:00,1008.9,69.24,29.47
2026-06-04 15:10:00,1005.6,65.91,27.34
2026-06-04 15:12:00,1035.9,89.59,36.6
2026-06-04 15:14:00,1023.5,61.63,28.12
2026-06-04 15:16:00,1021.2,61.97,37.06
2026-06-04 15:18:00,1003.5,71.85,32.8
2026-06-04 15:20:00,989.7,69.55,34.05
2026-06-04 15:22:00,984.6,69.4,26.97
2026-06-04 15:24:00,1019.1,73.65,36.14
2026-06-04 15:26:00,1016.7,63.52,32.66
2026-06-04 15:28:00,1015.3,86.35,29.28
2026-06-04 15:30:00,994.2,64.88,36.46
2026-06-04 15:32:00,1010.5,82.79,29.28
2026-06-04 15:34:00,996.3,69.0,36.13
2026-06-04 15:36:00,1040.7,89.66,27.87
2026-06-04 15:38:00,1021.1,61.39,27.86
2026-06-04 15:40:00,1010.1,68.63,32.02
2026-06-04 15:42:00,1022.6,82.6,38.3
2026-06-04 15:44:00,998.8,66.35,22.2
2026-06-04 15:46:00,1024.0,77.84,22.74
2026-06-04 15:48:00,1008.3,77.49,36.02
2026-06-04 15:50:00,1003.2,66.73,24.33
2026-06-04 15:52:00,1011.3,69.93,28.64
2026-06-04 15:54:00,1018.9,78.05,26.57
2026-06-04 15:56:00,1039.9,62.86,30.42
2026-06-04 15:58:00,1020.5,80.52,24.58
2026-06-04 16:00:00,986.4,61.45,19.45
2026-06-04 16:02:00,1002.2,88.18,22.62
2026-06-04 16:04:00,1001.2,74.72,29.02
2026-06-04 16:06:00,1009.4,88.61,35.72
2026-06-04 16:08:00,991.9,86.93,31.32
2026-06-04 16:10:00,1040.3,70.32,22.61
2026-06-04 16:12:00,1004.5,63.22,36.63
2026-06-04 16:14:00,1011.9,85.54,23.07
2026-06-04 16:16:00,1011.7,77.47,26.5
2026-06-04 16:18:00,1015.1,86.62,28.49
2026-06-04 16:20:00,989.3,84.4,26.39
2026-06-04 16:22:00,1001.3,87.85,22.63
2026-06-04 16:24:00,1010.6,60.52,25.67
2026-06-04 16:26:00,1003.3,83.64,22.5
2026-06-04 16:28:00,1014.7,73.67,35.57
2026-06-04 16:30:00,1029.1,69.56,35.7
2026-06-04 16:32:00,1011.3,88.11,38.89
2026-06-04 16:34:00,1005.9,83.87,28.62
2026-06-04 16:36:00,1005.2,73.86,24.48
2026-06-04 16:38:00,1019.1,74.0,35.73
2026-06-04 16:40:00,1030.7,76.84,22.09
2026-06-04 16:42:00,1020.1,91.03,28.81
2026-06-04 16:44:00,1024.2,69.37,36.15
2026-06-04 16:46:00,1030.5,72.07,32.1
2026-06-04 16:48:00,1004.4,72.4,36.67
2026-06-04 16:50:00,989.4,64.02,30.76
2026-06-04 16:52:00,968.9,68.72,19.56
2026-06-04 16:54:00,1008.9,72.7,26.22
2026-06-04 16:56:00,1003.8,75.62,33.94
2026-06-04 16:58:00,1016.7,89.26,31.1
2026-06-04 17:00:00,995.2,79.56,19.83
2026-06-04 17:02:00,1017.8,67.39,33.35
2026-06-04 17:04:00,1001.3,75.19,29.89
2026-06-04 17:06:00,1007.6,87.29,36.01
2026-06-04 17:08:00,1007.8,73.92,29.99
2026-06-04 17:10:00,974.3,84.14,26.92
2026-06-04 17:12:00,1008.0,72.62,40.04
2026-06-04 17:14:00,984.8,71.02,25.3
2026-06-04 17:16:00,999.0,69.82,33.3
2026-06-04 17:18:00,1000.0,63.83,33.64
2026-06-04 17:20:00,1008.5,67.15,40.31
2026-06-04 17:22:00,996.2,80.54,23.38
2026-06-04 17:24:00,1024.1,87.1,33.19
2026-06-04 17:26:00,1012.6,77.82,32.08
2026-06-04 17:28:00,996.7,71.52,34.97
2026-06-04 17:30:00,984.4,86.48,25.01
2026-06-04 17:32:00,1022.3,78.47,22.1
2026-06-04 17:34:00,995.6,67.52,39.68
2026-06-04 17:36:00,1012.2,71.27,31.39
2026-06-04 17:38:00,996.5,85.98,22.95
2026-06-04 17:40:00,982.8,76.05,36.15
2026-06-04 17:42:00,983.3,80.36,31.63
2026-06-04 17:44:00,986.8,84.15,32.97
2026-06-04 17:46:00,1076.6,65.97,21.13
2026-06-04 17:48:00,1024.7,87.45,32.26
2026-06-04 17:50:00,1008.0,89.77,21.99
2026-06-04 17:52:00,1017.6,76.78,32.68
2026-06-04 17:54:00,996.9,84.5,22.19
2026-06-04 17:56:00,1000.5,72.59,30.12
2026-06-04 17:58:00,1022.4,78.51,40.1
2026-06-04 18:00:00,1008.6,81.23,32.57
2026-06-04 18:02:00,987.8,84.61,35.82
2026-06-04 18:04:00,977.2,70.68,35.02
2026-06-04 18:06:00,992.0,59.32,29.51
2026-06-04 18:08:00,1003.7,73.68,21.93
2026-06-04 18:10:00,994.1,82.86,22.74
2026-06-04 18:12:00,1009.9,85.32,22.67
2026-06-04 18:14:00,1003.5,87.18,34.48
2026-06-04 18:16:00,1021.0,63.43,36.74
2026-06-04 18:18:00,1017.9,75.97,38.89
2026-06-04 18:20:00,981.2,82.03,29.36
2026-06-04 18:22:00,985.0,64.95,32.38
2026-06-04 18:24:00,1016.6,85.83,28.38
2026-06-04 18:26:00,994.3,69.98,23.06
2026-06-04 18:28:00,998.6,67.03,24.06
2026-06-04 18:30:00,994.2,60.17,35.42
2026-06-04 18:32:00,997.4,63.93,30.91
2026-06-04 18:34:00,999.0,61.86,20.95
2026-06-04 18:36:00,998.7,72.42,38.51
2026-06-04 18:38:00,1024.2,83.89,38.9
2026-06-04 18:40:00,984.9,77.2,28.88
2026-06-04 18:42:00,977.1,87.29,35.28
2026-06-04 18:44:00,1025.0,65.5,28.3
2026-06-04 18:46:00,992.9,59.78,35.94
2026-06-04 18:48:00,1015.8,66.83,38.58
2026-06-04 18:50:00,972.4,85.74,38.59
2026-06-04 18:52:00,978.2,87.78,31.5
2026-06-04 18:54:00,986.1,82.07,26.41
2026-06-04 18:56:00,1018.1,62.44,27.64
2026-06-04 18:58:00,1004.0,67.39,38.31
2026-06-04 19:00:00,1015.8,67.96,23.99
2026-06-04 19:02:00,978.8,72.78,24.28
2026-06-04 19:04:00,1000.9,81.8,26.54
2026-06-04 19:06:00,1011.5,69.37,31.9
2026-06-04 19:08:00,989.1,86.56,37.4
2026-06-04 19:10:00,983.5,62.14,29.0
2026-06-04 19:12:00,997.2,78.63,38.77
2026-06-04 19:14:00,990.3,70.11,31.41
2026-06-04 19:16:00,989.6,70.87,20.91
2026-06-04 19:18:00,1026.9,70.1,27.49
2026-06-04 19:20:00,1043.2,76.47,25.93
2026-06-04 19:22:00,997.9,63.43,21.89
2026-06-04 19:24:00,987.7,72.86,28.29
2026-06-04 19:26:00,1011.8,79.71,33.39
2026-06-04 19:28:00,986.7,71.64,25.4
2026-06-04 19:30:00,1017.2,85.97,24.07
2026-06-04 19:32:00,994.8,85.05,34.39
2026-06-04 19:34:00,997.1,71.52,29.93
2026-06-04 19:36:00,1008.1,75.92,34.21
2026-06-04 19:38:00,1007.6,77.55,25.27
2026-06-04 19:40:00,1031.0,64.5,21.67
2026-06-04 19:42:00,986.8,58.76,21.46
2026-06-04 19:44:00,990.3,68.04,21.98
2026-06-04 19:46:00,991.1,84.67,33.03
2026-06-04 19:48:00,1009.7,82.64,33.73
2026-06-04 19:50:00,975.2,83.45,30.25
2026-06-04 19:52:00,1030.6,63.05,41.28
2026-06-04 19:54:00,987.4,72.68,36.73
2026-06-04 19:56:00,999.8,71.66,23.45
2026-06-04 19:58:00,978.7,68.9,38.71
2026-06-04 20:00:00,1000.0,74.79,31.06
2026-06-04 20:02:00,1000.6,82.09,25.89
2026-06-04 20:04:00,1010.1,84.04,36.53
2026-06-04 20:06:00,1015.8,71.1,39.17
2026-06-04 20:08:00,1027.6,89.67,31.71
2026-06-04 20:10:00,1003.5,77.34,35.41
2026-06-04 20:12:00,1007.2,80.17,39.66
2026-06-04 20:14:00,1004.3,86.85,36.16
2026-06-04 20:16:00,1015.8,83.64,31.73
2026-06-04 20:18:00,1001.7,75.46,26.89
2026-06-04 20:20:00,1016.6,61.44,36.68
2026-06-04 20:22:00,1017.9,84.8,23.16
2026-06-04 20:24:00,1028.1,74.08,27.71
2026-06-04 20:26:00,1027.9,86.89,39.8
2026-06-04 20:28:00,1001.9,85.2,29.57
2026-06-04 20:30:00,1026.7,67.1,21.0
2026-06-04 20:32:00,997.8,68.05,30.77
2026-06-04 20:34:00,1011.7,80.74,21.36
2026-06-04 20:36:00,1006.7,68.87,21.34
2026-06-04 20:38:00,990.7,79.15,21.63
2026-06-04 20:40:00,994.8,81.5,35.0
2026-06-04 20:42:00,1032.9,75.52,21.53
2026-06-04 20:44:00,1009.2,87.84,38.43
2026-06-04 20:46:00,1017.2,87.27,40.48
2026-06-04 20:48:00,1016.3,67.88,22.45
2026-06-04 20:50:00,999.6,68.17,37.06
2026-06-04 20:52:00,982.9,74.59,20.36
2026-06-04 20:54:00,1003.6,71.33,23.56
2026-06-04 20:56:00,1000.9,73.95,21.52
2026-06-04 20:58:00,1027.0,69.22,38.21
2026-06-04 21:00:00,996.3,79.82,38.95
2026-06-04 21:02:00,1001.3,60.14,33.22
2026-06-04 21:04:00,1019.0,89.06,30.44
2026-06-04 21:06:00,1018.8,89.45,37.15
2026-06-04 21:08:00,1000.0,72.12,36.82
2026-06-04 21:10:00,1005.5,66.81,34.58
2026-06-04 21:12:00,1010.4,78.26,22.95
2026-06-04 21:14:00,1005.1,72.47,37.86
2026-06-04 21:16:00,988.3,57.48,29.32
2026-06-04 21:18:00,1010.9,71.38,31.6
2026-06-04 21:20:00,1002.6,87.2,21.41
2026-06-04 21:22:00,1006.4,87.97,20.34
2026-06-04 21:24:00,1008.9,68.94,32.8
2026-06-04 21:26:00,1025.7,68.38,36.03
2026-06-04 21:28:00,1026.4,87.27,29.57
2026-06-04 21:30:00,1015.4,88.87,26.62
2026-06-04 21:32:00,1022.7,85.91,23.89
2026-06-04 21:34:00,995.9,70.13,30.6
2026-06-04 21:36:00,1004.4,75.93,28.44
2026-06-04 21:38:00,1013.2,74.93,26.7
2026-06-04 21:40:00,1018.7,76.71,24.97
2026-06-04 21:42:00,1038.5,79.1,25.33
2026-06-04 21:44:00,992.3,71.36,33.41
2026-06-04 21:46:00,1034.1,73.82,40.64
2026-06-04 21:48:00,1008.2,69.25,32.68
2026-06-04 21:50:00,1020.5,83.07,30.49
2026-06-04 21:52:00,1010.6,76.53,38.85
2026-06-04 21:54:00,1034.5,79.35,33.93
2026-06-04 21:56:00,1012.8,89.14,37.18
2026-06-04 21:58:00,1025.6,75.0,28.85
2026-06-04 22:00:00,1039.7,77.91,21.21
2026-06-04 22:02:00,1021.3,77.05,32.32
2026-06-04 22:04:00,1022.0,76.68,32.09
2026-06-04 22:06:00,1018.9,67.58,24.59
2026-06-04 22:08:00,1007.2,84.41,33.96
2026-06-04 22:10:00,1031.6,72.87,25.57
2026-06-04 22:12:00,1037.3,70.14,29.15
2026-06-04 22:14:00,1018.0,62.63,34.1
2026-06-04 22:16:00,1036.7,63.47,30.05
2026-06-04 22:18:00,1016.5,82.82,34.77
2026-06-04 22:20:00,1015.6,88.28,26.08
2026-06-04 22:22:00,994.2,65.0,38.24
2026-06-04 22:24:00,1018.5,67.53,25.16
2026-06-04 22:26:00,1055.1,66.43,28.46
2026-06-04 22:28:00,1033.6,86.42,32.46
2026-06-04 22:30:00,1045.9,82.19,24.55
2026-06-04 22:32:00,1057.3,63.68,24.21
2026-06-04 22:34:00,1019.3,72.32,29.46
2026-06-04 22:36:00,1031.1,69.44,20.58
2026-06-04 22:38:00,1012.3,70.48,22.45
2026-06-04 22:40:00,1047.0,69.13,27.98
2026-06-04 22:42:00,1003.9,83.71,34.01
2026-06-04 22:44:00,994.1,83.29,19.24
2026-06-04 22:46:00,1037.0,81.13,34.22
2026-06-04 22:48:00,1026.5,63.33,25.64
2026-06-04 22:50:00,1018.2,75.82,27.93
2026-06-04 22:52:00,1027.9,78.71,30.35
2026-06-04 22:54:00,1019.3,77.23,24.38
2026-06-04 22:56:00,1026.9,73.68,36.21
2026-06-04 22:58:00,1034.5,69.74,34.07
2026-06-04 23:00:00,1052.5,84.42,22.14
2026-06-04 23:02:00,1107.3,85.97,31.14
2026-06-04 23:04:00,1018.7,73.43,38.91
2026-06-04 23:06:00,1026.9,78.03,28.35
2026-06-04 23:08:00,1067.1,72.86,23.01
2026-06-04 23:10:00,1035.6,65.73,29.63
2026-06-04 23:12:00,1035.9,62.36,30.95
2026-06-04 23:14:00,1059.5,80.69,40.67
2026-06-04 23:16:00,1033.8,88.73,35.27
2026-06-04 23:18:00,1032.7,69.57,39.62
2026-06-04 23:20:00,1053.9,77.74,36.79
2026-06-04 23:22:00,1047.2,70.45,31.73
2026-06-04 23:24:00,1056.6,74.29,36.25
2026-06-04 23:26:00,1039.1,83.51,27.53
2026-06-04 23:28:00,1035.4,63.41,38.4
2026-06-04 23:30:00,1031.3,87.33,33.86
2026-06-04 23:32:00,1021.7,76.5,32.66
2026-06-04 23:34:00,1013.0,72.23,38.6
2026-06-04 23:36:00,1031.1,82.36,34.98
2026-06-04 23:38:00,1016.3,60.36,19.19
2026-06-04 23:40:00,1008.8,71.27,23.72
2026-06-04 23:42:00,1014.2,72.45,30.84
2026-06-04 23:44:00,1033.6,77.34,26.72
2026-06-04 23:46:00,1025.1,86.12,24.88
2026-06-04 23:48:00,1045.9,82.47,32.73
2026-06-04 23:50:00,1037.2,70.55,26.28
2026-06-04 23:52:00,1021.4,64.07,19.38
2026-06-04 23:54:00,1047.2,73.97,39.9
2026-06-04 23:56:00,1040.9,84.09,35.87
2026-06-04 23:58:00,1021.1,85.76,23.09
2026-06-05 00:00:00,1051.5,88.85,26.93
2026-06-05 00:02:00,1050.4,65.69,30.03
2026-06-05 00:04:00,1043.1,69.01,26.48
2026-06-05 00:06:00,1055.8,74.59,36.53
2026-06-05 00:08:00,1056.3,66.45,33.44
2026-06-05 00:10:00,1042.6,66.84,26.17
2026-06-05 00:12:00,1028.1,81.02,21.81
2026-06-05 00:14:00,1052.8,83.53,26.89
2026-06-05 00:16:00,1042.7,63.85,36.25
2026-06-05 00:18:00,1052.2,68.66,36.93
2026-06-05 00:20:00,1048.1,68.35,38.14
2026-06-05 00:22:00,1041.7,61.09,33.88
2026-06-05 00:24:00,1064.0,78.62,30.71
2026-06-05 00:26:00,1051.0,73.78,24.16
2026-06-05 00:28:00,1045.5,67.37,33.43
2026-06-05 00:30:00,1073.8,82.28,38.62
2026-06-05 00:32:00,1043.1,64.0,30.37
2026-06-05 00:34:00,1066.1,83.92,31.36
2026-06-05 00:36:00,1026.5,59.8,19.7
2026-06-05 00:38:00,1041.0,88.23,39.13
2026-06-05 00:40:00,1062.3,90.4,23.47
2026-06-05 00:42:00,1055.0,63.87,31.71
2026-06-05 00:44:00,1041.1,72.15,22.57
2026-06-05 00:46:00,1068.7,82.24,37.58
2026-06-05 00:48:00,1084.6,82.84,41.45
2026-06-05 00:50:00,1034.8,85.07,30.48
2026-06-05 00:52:00,1018.9,64.23,35.1
2026-06-05 00:54:00,1046.9,87.09,24.49
2026-06-05 00:56:00,1051.7,69.42,37.62
2026-06-05 00:58:00,1050.0,60.47,36.34
2026-06-05 01:00:00,1050.8,72.85,27.89
2026-06-05 01:02:00,1056.1,64.48,34.9
2026-06-05 01:04:00,1047.7,62.57,30.26
2026-06-05 01:06:00,1050.7,79.94,32.99
2026-06-05 01:08:00,1048.0,68.99,23.5
2026-06-05 01:10:00,1044.6,66.33,20.85
2026-06-05 01:12:00,1067.0,62.35,34.98
2026-06-05 01:14:00,1066.7,72.18,21.47
2026-06-05 01:16:00,1073.2,67.24,27.23
2026-06-05 01:18:00,1053.3,61.26,39.36
2026-06-05 01:20:00,1071.3,86.04,36.55
2026-06-05 01:22:00,1173.8,68.69,34.64
2026-06-05 01:24:00,1064.7,88.87,24.12
2026-06-05 01:26:00,1062.5,69.6,39.77
2026-06-05 01:28:00,1063.8,73.07,29.41
2026-06-05 01:30:00,1044.5,70.92,31.16
2026-06-05 01:32:00,1126.3,76.09,19.42
2026-06-05 01:34:00,1168.6,81.05,25.06
2026-06-05 01:36:00,1071.1,70.22,23.4
2026-06-05 01:38:00,1046.5,78.21,33.6
2026-06-05 01:40:00,1057.5,72.24,38.64
2026-06-05 01:42:00,1059.7,67.38,21.86
2026-06-05 01:44:00,1087.1,88.25,30.94
2026-06-05 01:46:00,1077.1,70.1,33.96
2026-06-05 01:48:00,1072.5,80.08,38.1
2026-06-05 01:50:00,1097.8,86.84,26.72
2026-06-05 01:52:00,1072.8,84.35,34.99
2026-06-05 01:54:00,1067.3,77.88,22.82
2026-06-05 01:56:00,1037.2,73.67,26.47
2026-06-05 01:58:00,1078.6,85.63,39.09
2026-06-05 02:00:00,1085.3,68.94,24.69
2026-06-05 02:02:00,1083.2,89.26,34.75
2026-06-05 02:04:00,1079.7,73.24,21.74
2026-06-05 02:06:00,1087.9,82.15,29.41
2026-06-05 02:08:00,1105.3,77.31,30.93
2026-06-05 02:10:00,1102.5,87.37,30.4
2026-06-05 02:12:00,1088.0,88.01,26.05
2026-06-05 02:14:00,1078.4,68.17,25.74
2026-06-05 02:16:00,1078.8,64.44,23.3
2026-06-05 02:18:00,1085.5,83.11,37.72
2026-06-05 02:20:00,1058.9,85.83,30.7
2026-06-05 02:22:00,1063.2,73.53,19.99
2026-06-05 02:24:00,1076.0,66.55,34.49
2026-06-05 02:26:00,1064.1,71.26,34.38
2026-06-05 02:28:00,1100.1,92.27,28.16
2026-06-05 02:30:00,1061.5,63.62,23.41
2026-06-05 02:32:00,1082.9,66.18,26.1
2026-06-05 02:34:00,1078.7,69.09,24.85
2026-06-05 02:36:00,1096.5,80.25,34.45
2026-06-05 02:38:00,1077.9,73.66,27.08
2026-06-05 02:40:00,1082.4,63.83,21.81
2026-06-05 02:42:00,1084.7,78.45,21.52
2026-06-05 02:44:00,1093.0,84.7,35.81
2026-06-05 02:46:00,1063.4,80.71,34.38
2026-06-05 02:48:00,1055.3,85.67,31.81
2026-06-05 02:50:00,1068.0,79.78,28.19
2026-06-05 02:52:00,1098.2,86.74,35.6
2026-06-05 02:54:00,1084.1,65.43,37.17
2026-06-05 02:56:00,1049.4,79.09,21.54
2026-06-05 02:58:00,1073.8,65.3,35.88
2026-06-05 03:00:00,1055.7,62.06,31.76
2026-06-05 03:02:00,1077.9,62.92,21.88
2026-06-05 03:04:00,1087.2,61.94,31.3
2026-06-05 03:06:00,1082.1,86.79,37.98
2026-06-05 03:08:00,1092.1,85.53,31.73
2026-06-05 03:10:00,1088.5,66.85,26.7
2026-06-05 03:12:00,1068.8,72.39,23.83
2026-06-05 03:14:00,1091.9,88.35,35.29
2026-06-05 03:16:00,1098.6,66.93,38.56
2026-06-05 03:18:00,1112.1,65.41,36.34
2026-06-05 03:20:00,1078.7,63.45,23.13
2026-06-05 03:22:00,1068.6,78.03,35.9
2026-06-05 03:24:00,1099.1,71.14,23.7
2026-06-05 03:26:00,1080.7,72.13,32.03
2026-06-05 03:28:00,1089.5,88.47,26.19
2026-06-05 03:30:00,1108.9,83.88,33.4
2026-06-05 03:32:00,1078.8,71.92,23.24
2026-06-05 03:34:00,1068.3,81.16,28.77
2026-06-05 03:36:00,1095.5,68.52,31.36
2026-06-05 03:38:00,1089.9,61.55,39.91
2026-06-05 03:40:00,1053.8,62.08,34.25
2026-06-05 03:42:00,1075.3,71.4,38.54
2026-06-05 03:44:00,1084.2,72.93,31.12
2026-06-05 03:46:00,1105.1,82.86,22.04
2026-06-05 03:48:00,1092.0,70.38,29.96
2026-06-05 03:50:00,1091.9,69.27,32.18
2026-06-05 03:52:00,1161.2,62.62,35.64
2026-06-05 03:54:00,1083.4,72.62,30.16
2026-06-05 03:56:00,1087.8,78.59,38.79
2026-06-05 03:58:00,1068.1,81.21,19.61
2026-06-05 04:00:00,1080.5,63.92,26.82
2026-06-05 04:02:00,1089.2,68.61,32.93
2026-06-05 04:04:00,1090.6,67.85,36.95
2026-06-05 04:06:00,1104.6,74.78,23.56
2026-06-05 04:08:00,1067.3,83.92,20.38
2026-06-05 04:10:00,1087.4,66.16,27.92
2026-06-05 04:12:00,1094.5,66.35,36.06
2026-06-05 04:14:00,1109.1,75.63,25.14
2026-06-05 04:16:00,1097.5,72.45,30.64
2026-06-05 04:18:00,1091.8,70.05,23.5
2026-06-05 04:20:00,1119.8,89.11,28.75
2026-06-05 04:22:00,1107.0,90.12,29.38
2026-06-05 04:24:00,1115.9,68.42,36.23
2026-06-05 04:26:00,1110.1,78.27,30.61
2026-06-05 04:28:00,1074.1,81.59,32.24
2026-06-05 04:30:00,1077.1,63.4,38.76
2026-06-05 04:32:00,1080.8,84.97,37.12
2026-06-05 04:34:00,1169.3,86.19,25.23
2026-06-05 04:36:00,1097.4,84.8,35.93
2026-06-05 04:38:00,1108.8,78.13,40.13
2026-06-05 04:40:00,1093.3,78.39,21.12
2026-06-05 04:42:00,1111.3,87.92,25.17
2026-06-05 04:44:00,1103.3,71.76,29.31
2026-06-05 04:46:00,1091.6,78.79,35.93
2026-06-05 04:48:00,1113.0,72.13,34.15
2026-06-05 04:50:00,1090.3,76.44,20.98
2026-06-05 04:52:00,1085.3,79.4,19.97
2026-06-05 04:54:00,1081.0,66.73,25.59
2026-06-05 04:56:00,1070.9,60.33,27.77
2026-06-05 04:58:00,1095.5,78.69,25.96
2026-06-05 05:00:00,1123.6,89.32,28.11
2026-06-05 05:02:00,1088.6,59.14,20.07
2026-06-05 05:04:00,1091.1,66.4,28.16
2026-06-05 05:06:00,1106.0,79.5,25.14
2026-06-05 05:08:00,1110.3,70.89,40.24
2026-06-05 05:10:00,1098.4,61.88,20.71
2026-06-05 05:12:00,1106.2,76.14,22.26
2026-06-05 05:14:00,1086.8,69.17,37.59
2026-06-05 05:16:00,1091.8,74.9,21.17
2026-06-05 05:18:00,1097.8,71.46,38.78
2026-06-05 05:20:00,1109.8,62.44,40.06
2026-06-05 05:22:00,1184.3,89.03,27.67
2026-06-05 05:24:00,1092.8,78.57,34.51
2026-06-05 05:26:00,1092.4,88.18,32.48
2026-06-05 05:28:00,1100.4,89.52,31.75
2026-06-05 05:30:00,1116.1,90.38,34.4
2026-06-05 05:32:00,1096.9,65.89,23.65
2026-06-05 05:34:00,1098.4,69.16,27.21
2026-06-05 05:36:00,1085.1,78.9,30.09
2026-06-05 05:38:00,1095.7,78.77,36.42
2026-06-05 05:40:00,1126.9,88.05,29.95
2026-06-05 05:42:00,1083.6,63.85,30.48
2026-06-05 05:44:00,1098.5,72.24,39.99
2026-06-05 05:46:00,1104.1,61.85,32.02
2026-06-05 05:48:00,1089.8,67.8,23.46
2026-06-05 05:50:00,1110.5,72.07,32.64
2026-06-05 05:52:00,1115.3,81.93,28.92
2026-06-05 05:54:00,1129.2,68.52,32.43
2026-06-05 05:56:00,1100.4,79.81,36.89
2026-06-05 05:58:00,1105.8,68.93,23.77
2026-06-05 06:00:00,1128.4,62.97,28.28
2026-06-05 06:02:00,1097.7,80.62,27.91
2026-06-05 06:04:00,1092.1,62.4,37.74
2026-06-05 06:06:00,1083.1,63.23,20.24
2026-06-05 06:08:00,1093.2,68.37,23.68
2026-06-05 06:10:00,1070.0,78.37,31.2
2026-06-05 06:12:00,1111.7,66.38,25.05
2026-06-05 06:14:00,1096.8,62.41,28.57
2026-06-05 06:16:00,1110.4,77.31,39.7
2026-06-05 06:18:00,1138.6,83.5,22.8
2026-06-05 06:20:00,1101.3,60.8,23.5
2026-06-05 06:22:00,1089.0,80.0,23.5
2026-06-05 06:24:00,1084.8,70.84,32.31
2026-06-05 06:26:00,1108.1,88.94,20.49
2026-06-05 06:28:00,1088.4,80.64,38.31
2026-06-05 06:30:00,1096.6,81.14,35.07
2026-06-05 06:32:00,1097.4,63.95,30.62
2026-06-05 06:34:00,1097.8,76.08,21.87
2026-06-05 06:36:00,1095.0,65.16,30.98
2026-06-05 06:38:00,1098.0,75.76,28.58
2026-06-05 06:40:00,1116.3,83.66,35.97
2026-06-05 06:42:00,1094.6,68.38,29.14
2026-06-05 06:44:00,1099.1,85.38,24.67
2026-06-05 06:46:00,1098.8,88.53,39.12
2026-06-05 06:48:00,1093.7,76.43,30.86
2026-06-05 06:50:00,1115.7,91.45,30.95
2026-06-05 06:52:00,1163.9,73.67,30.31
2026-06-05 06:54:00,1092.1,74.35,37.93
2026-06-05 06:56:00,1115.8,87.24,34.3
2026-06-05 06:58:00,1106.0,66.29,38.83
2026-06-05 07:00:00,1097.7,79.89,36.76
2026-06-05 07:02:00,1090.8,72.05,39.26
2026-06-05 07:04:00,1102.1,67.4,28.43
2026-06-05 07:06:00,1101.0,63.55,25.54
2026-06-05 07:08:00,1097.0,60.61,33.44
2026-06-05 07:10:00,1089.5,66.23,33.44
2026-06-05 07:12:00,1093.2,80.55,34.26
2026-06-05 07:14:00,1094.9,69.74,23.23
2026-06-05 07:16:00,1090.3,72.44,26.37
2026-06-05 07:18:00,1137.8,70.29,27.29
2026-06-05 07:20:00,1094.3,65.19,34.73
2026-06-05 07:22:00,1087.7,78.98,33.81
2026-06-05 07:24:00,1106.2,82.95,39.57
2026-06-05 07:26:00,1099.7,65.18,26.61
2026-06-05 07:28:00,1103.7,70.06,31.06
2026-06-05 07:30:00,1080.7,70.88,36.2
2026-06-05 07:32:00,1078.2,86.7,36.58
2026-06-05 07:34:00,1107.5,69.66,25.15
2026-06-05 07:36:00,1083.2,58.53,25.72
2026-06-05 07:38:00,1099.6,89.26,34.61
2026-06-05 07:40:00,1087.7,65.34,30.2
2026-06-05 07:42:00,1094.4,78.08,32.48
2026-06-05 07:44:00,1110.0,76.55,26.7
